"","voyage_id","ship_name","port_origin","place_of_purchase","port_arrival","year_arrival","n_slaves_arrived","captains_name","state"
"1",81780,"Hector","Liverpool","Congo River","Charleston",1806,240,"Harney, Thomas","South Carolina"
"2",82964,"Old England","Liverpool","Gold Coast, port unspecified","Charleston",1784,181,"Harrison, Edward<br/> Garnet, John","South Carolina"
"3",83672,"Swan","London","Gold Coast, port unspecified","Charleston",1806,194,"Smith, D","South Carolina"
"4",83727,"Tartar","Liverpool","Congo River","Charleston",1807,240,"Mitchell, John","South Carolina"
"5",971,"Fenix (a) Phoenix","Havana","Africa., port unspecified","New Orleans",1830,82,"Torre, Francisco de la<br/> Torre, Pablo de la","Unknown"
"6",90760,"Alice","Liverpool","Loango","Rappahannock",1761,122,"Murdock, Samuel","Virginia"
"7",2657,NA,NA,"Africa., port unspecified","Puerto Rico, port unspecified",1840,340,NA,"Puerto Rico"
"8",13933,"Superior","St. Thomas","Africa., port unspecified","Florida, port unspecified",1802,250,"Kingsley","Florida"
"9",14138,"Sally","Bordeaux","Congo River","New Orleans",1803,174,"Edwards, Henry<br/> Guibert, Auguste","Unknown"
"10",14524,"Empresa",NA,"Africa., port unspecified","New Orleans",1810,140,NA,"Unknown"
"11",14913,"Jeffrey","London","Calabar","Virginia, port unspecified",1694,265,"Soane, John","Virginia"
"12",14925,"Angola","London","Loango","York River",1703,92,"Arnold, Thomas","Virginia"
"13",14939,"Angola","London","Cape Coast Castle","York River",1705,214,"Arnold, Thomas","Virginia"
"14",15005,"Postillion","London","Gambia","Virginia, port unspecified",1704,81,"Tozer, John","Virginia"
"15",15064,"Blossom",NA,"Cape Coast Castle","Virginia, port unspecified",1679,244,"Smith, William","Virginia"
"16",15174,NA,"Bermuda","Calabar","Virginia, port unspecified",1672,125,NA,"Virginia"
"17",15175,NA,"Bermuda","Calabar","USA, location unspecified",1683,90,"Stone","Unknown"
"18",15177,"Providence","London","Gambia","Maryland, port unspecified",1709,150,"Johnson, Thomas","Maryland"
"19",15182,"Young Margaret","London","Gambia","Virginia, port unspecified",1709,230,"Frisby, James","Virginia"
"20",15195,"John and Constance","London","Africa., port unspecified","Virginia, port unspecified",1710,270,"Parker, Samuel","Virginia"
"21",15203,"Loyall Johnson","London","Africa., port unspecified","Charleston",1710,180,"Carter, Zebulon","South Carolina"
"22",15207,"Prosperous","London","Calabar","Virginia, port unspecified",1710,125,"Hinton, Richard (a) Hilton","Virginia"
"23",16013,"Anne","Bristol","Africa., port unspecified","York River",1703,64,"Howard, Humphry","Virginia"
"24",16016,"African Gally","Bristol","Africa., port unspecified","Virginia, port unspecified",1706,196,"Bond, Francis<br/> Saunders","Virginia"
"25",16017,"Wakeing Lyon","Bristol","Calabar","Virginia, port unspecified",1706,154,"Winter, Arnold","Virginia"
"26",16032,"Queen Anne Gally","Bristol","Africa., port unspecified","Virginia, port unspecified",1707,90,"Blake, John","Virginia"
"27",16033,"Stonedge Gally","Bristol","Calabar","Virginia, port unspecified",1707,158,"Levercomb, William","Virginia"
"28",16052,"Leopard Gally","Bristol","Calabar","Rappahannock",1710,201,"Owen, John","Virginia"
"29",16083,"Union Sloop","Bristol","Gold Coast, port unspecified","Charleston",1711,113,"Toms, John","South Carolina"
"30",20161,"Ann","London","Bight of Biafra and Gulf of Guinea Islands, port unspecified","Virginia, port unspecified",1699,260,"Haslewood","Virginia"
"31",20491,"Ellen","Liverpool","Anomabu","York River",1718,69,"Almond, David<br/> Jackson, Thomas","Virginia"
"32",20793,"Dolphin Gally","London","Calabar","Virginia, port unspecified",1707,290,"Taylor, Nevison","Virginia"
"33",20806,"Young Margaret","London","Gambia","Maryland, port unspecified",1707,265,"Frisby, James","Maryland"
"34",20807,"Mary","London","Gold Coast, port unspecified","Maryland, port unspecified",1708,274,"Crookshank, Robert","Maryland"
"35",20808,"Delight Gally","London","Africa., port unspecified","Maryland, port unspecified",1708,114,"Herle, Digory","Maryland"
"36",20809,"Prosperous","London","Gambia","Maryland, port unspecified",1708,110,"Hinton, Richard","Maryland"
"37",20810,"Deering","London","Africa., port unspecified","Virginia, port unspecified",1708,290,"Deering, Henry","Virginia"
"38",20811,"John and Constance","London","Africa., port unspecified","Virginia, port unspecified",1708,297,"Parker, Samuel","Virginia"
"39",20818,"Alexander","London","Africa., port unspecified","Virginia, port unspecified",1708,250,"Love, Giles","Virginia"
"40",20837,"Katherine",NA,"Ardra","Virginia, port unspecified",1678,376,"Allen, John<br/> Bessenger","Virginia"
"41",20895,"Adventure","London","Africa., port unspecified","Maryland, port unspecified",1707,92,"Lewis, Daniel","Maryland"
"42",20896,"Bridgewater","Barbados, port unspecified","Gambia","Virginia, port unspecified",1707,165,"Cooke, William","Virginia"
"43",20944,NA,NA,"Africa., port unspecified","Virginia, port unspecified",1707,240,NA,"Virginia"
"44",20948,"Anne Gally","London","Calabar","Virginia, port unspecified",1707,209,"Wassel, William<br/> Miller, Alexander","Virginia"
"45",21018,"Olive Tree","London","Gambia","Maryland, port unspecified",1706,163,"Woodward, John<br/> Chidley","Maryland"
"46",21052,"Coaster","Jamaica, port unspecified","Gambia","Virginia, port unspecified",1687,90,"Bramble, William","Virginia"
"47",21165,"Dolphin","London","Calabar","Maryland, port unspecified",1704,200,"Carnaby, Roger","Maryland"
"48",21166,"Mermaid","London","New Calabar","Virginia, port unspecified",1704,230,"French, James","Virginia"
"49",21167,"Ann Gally","London","New Calabar","Virginia, port unspecified",1704,81,"Gellibrand, Nicholas","Virginia"
"50",21168,"William","London","Gold Coast, port unspecified","Virginia, port unspecified",1704,110,"Martin, William","Virginia"
"51",21174,"Dorothy","London","Cape Coast Castle","York River",1705,80,"Tomlin, Edward","Virginia"
"52",21176,"London Gally","London","Africa., port unspecified","York River",1705,240,"Bickford, John","Virginia"
"53",21177,"John Bonadventure","London","Africa., port unspecified","York River",1705,420,"Ford, Anthony","Virginia"
"54",21178,"Constant Abigail","London","Africa., port unspecified","Virginia, port unspecified",1705,148,"Vanbrugh, John","Virginia"
"55",21179,"Phoenix","London","Gambia","Rappahannock",1705,53,"Durham, Thomas","Virginia"
"56",21217,"Nicholson","London","Africa., port unspecified","York River",1700,229,"Munday, Joseph","Virginia"
"57",21218,"Two Brothers","London","Bight of Biafra and Gulf of Guinea Islands, port unspecified","York River",1701,60,"Gray, Roger","Virginia"
"58",21219,"Shrewsbury Gall","London","Africa., port unspecified","York River",1701,154,"Gladman, Jonathan","Virginia"
"59",21220,"Africa Gally","London","Bight of Biafra and Gulf of Guinea Islands, port unspecified","York River",1701,57,"Westmore, James","Virginia"
"60",21221,"Eagle Gally","London","Calabar","Virginia, port unspecified",1704,229,"Negus, Jonathan<br/> Snelgrave, William","Virginia"
"61",21222,"Warner","London","Africa., port unspecified","York River",1701,184,"Jermaine, John","Virginia"
"62",21223,"Nicholson","London","Africa., port unspecified","York River",1701,262,"Mills, Peter<br/> Munday, Joseph<br/> Brooks, Joseph","Virginia"
"63",21224,"Mary","London","Africa., port unspecified","York River",1702,143,"Smith, Ambrose","Virginia"
"64",21225,"Codrington","London","Africa., port unspecified","Virginia, port unspecified",1704,262,"Henty, John<br/> Squerrel, Francis","Virginia"
"65",21226,"Thomas and John","London","Calabar","York River",1705,292,"Ransome, Robert","Virginia"
"66",21227,"Aaron Frigate","London","Africa., port unspecified","York River",1705,109,"Smith, Thomas","Virginia"
"67",21228,"William and Mary","London","Africa., port unspecified","Virginia, port unspecified",1705,90,"Parsons, Daniel<br/> Bell, William","Virginia"
"68",21229,"William","Plymouth","Africa., port unspecified","York River",1706,120,"Collingwood, John","Virginia"
"69",21230,"Neptune","London","Whydah","York River",1706,315,"Thirticle, William","Virginia"
"70",21231,"Eagle Gally","London","Africa., port unspecified","Virginia, port unspecified",1706,300,"Snelgrave, William","Virginia"
"71",21232,"Eagle Gally","London","Africa., port unspecified","Virginia, port unspecified",1708,296,"Snelgrave, William","Virginia"
"72",21235,"Mary and Elizabeth","London","Gambia","Virginia, port unspecified",1713,113,"Willimott, John<br/> Davis, Nathaniel","Virginia"
"73",21246,"Lady Francis","London","New Calabar","Virginia, port unspecified",1679,102,"Wilkins, Amos","Virginia"
"74",21257,"Society","Bristol","Africa., port unspecified","Virginia, port unspecified",1687,130,NA,"Virginia"
"75",21258,"Calabar Merchant","London","Calabar","Virginia, port unspecified",1702,181,"Dennis, Wiliiam<br/> Gadson, Phillip","Virginia"
"76",21373,"Katherine",NA,"Africa., port unspecified","Virginia, port unspecified",1680,120,NA,"Virginia"
"77",21381,NA,NA,"Africa., port unspecified","Virginia, port unspecified",1708,150,NA,"Virginia"
"78",21394,"Society","London","Africa., port unspecified","Maryland, port unspecified",1696,175,NA,"Maryland"
"79",21395,NA,NA,"Africa., port unspecified","Maryland, port unspecified",1698,396,NA,"Maryland"
"80",21397,"African Gally","London","Africa., port unspecified","Annapolis",1699,102,"Bradshaw, Henry","Maryland"
"81",21398,"Fairfax","London","Africa., port unspecified","Maryland, port unspecified",1699,190,"Thornbourgh, Samuel","Maryland"
"82",21400,"Betty Gally","London","Africa., port unspecified","Maryland, port unspecified",1701,64,"Briscoe, Edward","Maryland"
"83",21401,"Endeavour","London","Africa., port unspecified","Maryland, port unspecified",1702,49,"Rainier, Thomas<br/> Jerome, Stephen","Maryland"
"84",21402,"Hunter Gally","London","Calabar","Maryland, port unspecified",1702,152,"Carnaby, Roger","Maryland"
"85",21403,"Providence","London","Africa., port unspecified","Maryland, port unspecified",1702,136,"Gunnell, John","Maryland"
"86",21405,"Dorset","London","Africa., port unspecified","Maryland, port unspecified",1705,131,"Hays, John","Maryland"
"87",21406,"Olive Tree","London","Africa., port unspecified","Maryland, port unspecified",1705,150,"Woodward, John","Maryland"
"88",21407,"Adventure","London","Africa., port unspecified","Maryland, port unspecified",1705,90,"Russell, John<br/> Hinton, Richard","Maryland"
"89",21409,"Queen Anne Gally","London","Gambia","Virginia, port unspecified",1708,79,"Blake, John","Virginia"
"90",21426,"Seaflower",NA,NA,"Newport",1696,47,"Windsor, Thomas","Rhode Island"
"91",21501,NA,NA,"Africa., port unspecified","New York",1711,74,"Jarrat","New York"
"92",21904,"Margaret","London","Bance Island (Ben's Island)","Annapolis",1718,117,"Cassels, James","Maryland"
"93",21905,"Duke of London","London","Africa., port unspecified","Annapolis",1729,200,"Jones, John","Maryland"
"94",21906,"Fox","New London","Sherbro","Annapolis",1756,90,"Easton, John","Maryland"
"95",21910,"Gascoigne","Bristol","Madagascar","York River",1721,133,"Bryan, Thomas","Virginia"
"96",21911,"Agnes","Greenock","Gambia","Virginia, port unspecified",1762,118,"Duthie, Robert","Virginia"
"97",24006,"Anson","Lancaster","Gambia","Charleston",1757,70,"Holden","South Carolina"
"98",24010,"Molly","Poole","Gambia","Charleston",1759,200,"Watts, Richard","South Carolina"
"99",24011,"John","Poole","Gambia","Charleston",1759,56,"Pearce, John","South Carolina"
"100",24012,"Marlborough","Lancaster","Gambia","Charleston",1759,190,"Dodson, Robt<br/> Brownrigg, Wm","South Carolina"
"101",24014,"Elizabeth","Poole","Gambia","Charleston",1755,112,"Hunt, James","South Carolina"
"102",24020,"Elizabeth","London","Gambia","Charleston",1753,160,"Hunt, James","South Carolina"
"103",24025,"Africa","Lancaster","Gold Coast, port unspecified","South Carolina, port unspecified",1753,170,"Hinde, John","South Carolina"
"104",24028,"Concord",NA,"Banana Islands","South Carolina, port unspecified",1756,49,"Simondson, Samuel","South Carolina"
"105",24029,"Thetis","Lancaster","Windward Coast, port unspecified","Charleston",1759,212,"Preston, John","South Carolina"
"106",24030,"Molly","Lancaster","Sierra Leone estuary","Charleston",1760,228,"Barker<br/> Denison, William","South Carolina"
"107",24031,"Marlborough","Lancaster","Gambia","Charleston",1760,196,"Dodson, Robert<br/> Brownrigg, Wm","South Carolina"
"108",24032,"Marquis of Granby","Lancaster","Gambia","Charleston",1761,200,"Dodson, Robert","South Carolina"
"109",24034,"Marquis of Granby","Lancaster","Gambia","Charleston",1763,200,"Kitching, John","South Carolina"
"110",24035,"Marquis of Granby","Lancaster","Gambia","Charleston",1764,200,"Kitching, John","South Carolina"
"111",24036,"Molly","Lancaster","Sierra Leone estuary","Charleston",1765,200,"Woodburn, Thomas","South Carolina"
"112",24038,"King Tom",NA,"Windward Coast, port unspecified","Charleston",1765,250,"Read, John","South Carolina"
"113",24040,"Dove",NA,"Sierra Leone estuary","Savannah",1766,90,"Eaton, Thomas","Georgia"
"114",24041,"Dove","Liverpool","Bassa","Savannah",1767,51,"Hudson, Harrison","Georgia"
"115",24317,"Vine",NA,"Africa., port unspecified","Virginia, port unspecified",1729,120,"Bridson, Christopher","Virginia"
"116",24356,NA,NA,"Africa., port unspecified","Maryland, port unspecified",1698,32,"Sheffield, John","Maryland"
"117",24591,"Sally","London","Senegambia and offshore Atlantic, port unspecified","Charleston",1765,90,"Sloass, James<br/> Jones, John","South Carolina"
"118",24617,"Antelope","Lancaster","Sierra Leone, port unspecified","Savannah",1766,97,"Paley, Thomas","Georgia"
"119",24646,"Sally",NA,"Africa., port unspecified","Eastern New Jersey",1763,24,"Farmer, Thos","New Jersey"
"120",24715,"Swift",NA,"Gambia","Charleston",1773,65,"Deane, Stephen","South Carolina"
"121",24721,"Meredith","Liverpool","Iles de Los","Charleston",1773,350,"Wilson, Charles","South Carolina"
"122",24866,"Prince George","Lancaster","Sierra Leone estuary","Charleston",1765,160,"Addison, John","South Carolina"
"123",24869,"Antelope","Lancaster","Gambia","Charleston",1765,150,"Paley, Thomas","South Carolina"
"124",24944,"Rhode Island","New York","Gold Coast, port unspecified","New York",1749,85,"James, Peter","New York"
"125",25014,"Friendship","New York","Saint-Louis","New York",1759,450,"Brown, Duncan","New York"
"126",25021,"York","London","Gambia","New York",1754,26,"Mercier, Wm","New York"
"127",25023,"Rebeccah","New York","Gambia","New York",1754,23,"Thorn, Daniel","New York"
"128",25026,"William","New York","Gambia","Charleston",1755,40,"Griffith, David","South Carolina"
"129",25027,"William","New York","Gambia","Eastern New Jersey",1757,50,"Griffith, David","New Jersey"
"130",25063,"Neptune","Boston","Cape Coast Castle","Charleston",1762,220,"Binney, Barnabas","South Carolina"
"131",25141,"Glasgow","London","Africa., port unspecified","Charleston",1727,177,"Warden, William","South Carolina"
"132",25151,NA,"Boston","Madagascar","Boston",1678,45,NA,"Massachusetts"
"133",25154,"Friendship","Boston","Africa., port unspecified","Boston",1700,25,"Windsor, Thomas","Massachusetts"
"134",25158,"Bumper","Boston","Gambia","Lower James River",1733,56,"Moore, Samuel","Virginia"
"135",25160,"Fortune","Barbados, port unspecified","Gambia","Upper James River",1733,102,"Boys, John","Virginia"
"136",25163,"Baylor",NA,"Gambia","York River",1721,117,"Verney, William","Virginia"
"137",25164,"John and Mary",NA,"Windward Coast, port unspecified","York River",1724,135,"Jones, John","Virginia"
"138",25165,"Eagle",NA,"Sierra Leone estuary","Upper James River",1718,42,"Clarke, William","Virginia"
"139",25180,"Mermaid","Boston","Gambia","Boston",1739,40,"Robinson, John","Massachusetts"
"140",25181,"Mary Anne","Boston","Africa., port unspecified","Upper James River",1740,70,"Cutler, John","Virginia"
"141",25185,"Jolly Batchelor","Boston","Sierra Leone, port unspecified","Newport",1743,20,"Cutler, John<br/> Wickham, Charles","Rhode Island"
"142",25211,"Brithe Betty",NA,"Africa., port unspecified","Rappahannock",1750,136,"Moore, Hugh","Virginia"
"143",25212,"Potomack Merchant","Montrose","Bonny","South Potomac",1752,197,"Gibson, Thomas<br/> Hartley, Richard","Maryland"
"144",25213,"Salisbury",NA,"Africa., port unspecified","Upper James River",1760,76,"Martin, Thomas","Virginia"
"145",25214,"Agnes","Greenock","Bance Island (Ben's Island)","Upper James River",1760,202,"Duthie, Robert","Virginia"
"146",25219,"Thomas","Boston","Goree","Boston",1761,75,"Day","Massachusetts"
"147",25224,"Durnell","Boston","Africa., port unspecified","Upper James River",1763,80,"Spear, Gresham","Virginia"
"148",25232,"Virginia","Boston","Gold Coast, port unspecified","Charleston",1765,80,"Spear, Gresham","South Carolina"
"149",25286,"Collector","New England","Sierra Leone estuary","Charleston",1786,34,"Carnes, John","South Carolina"
"150",25305,"Elizabeth and Mary","Philadelphia","Africa., port unspecified","Rappahannock",1763,80,"Taylor, William","Virginia"
"151",25306,"Thomas",NA,"Gold Coast, port unspecified","Hampton",1763,60,"Thomas, Charles","Virginia"
"152",25307,"Pompey",NA,"Windward Coast, port unspecified","Upper James River",1763,81,"Easton, John","Virginia"
"153",25308,"Alice","Virginia, port unspecified","Senegambia and offshore Atlantic, port unspecified","South Potomac",1765,71,"Sinclair, Arthur","Maryland"
"154",25309,"Black Prince",NA,"Gold Coast, port unspecified","Upper James River",1765,120,"Thomas, Charles","Virginia"
"155",25314,"Anne and Mary","New York","Gold Coast, port unspecified","New York",1715,38,"Jacobs, Tho","New York"
"156",25315,"Anne and Mary","New York","Africa., port unspecified","New York",1716,43,"Browne, John","New York"
"157",25318,"Catherine",NA,"Loango","Perth Amboy",1733,238,"Farmer, Jasper","New Jersey"
"158",25320,"Dragon",NA,"Africa., port unspecified","New York",1717,106,"Lawrence, Jno","New York"
"159",25339,"Hannah",NA,"Africa., port unspecified","Delaware River",1761,100,"Moore, Francis","Delaware"
"160",25340,"Wolf","New York","Gold Coast, port unspecified","New York",1751,73,"Wall, Gurnay","New York"
"161",25346,"Africa","Philadelphia","Saint-Louis","Annapolis",1764,81,"Beal, James","Maryland"
"162",25347,"Charming Sally","London","Gold Coast, port unspecified","New York",1763,103,"Richards, Roger","New York"
"163",25363,"Catherine and Mary",NA,"Africa., port unspecified","New York",1717,60,"Cracraft, John","New York"
"164",25366,"Catherine and Mary",NA,"Africa., port unspecified","New York",1718,109,"Cracraft, John","New York"
"165",25367,"Anne",NA,"Africa., port unspecified","New York",1725,59,"Garretse, Garret","New York"
"166",25369,"Polly","New York","Africa., port unspecified","New York",1754,9,"Miller, Paul","New York"
"167",25370,"Sarah and Elizabeth","New York","Africa., port unspecified","New York",1754,9,"Corne, Peter","New York"
"168",25372,"John","Charleston","Anomabu","Charleston",1717,48,"Craigie, Hugh","South Carolina"
"169",25376,"Beggar's Bennison","Boston","Anomabu","Charleston",1772,100,"Dunn, David","South Carolina"
"170",25378,"Prince George","Charleston","Gambia","Charleston",1755,60,"Rosse, John","South Carolina"
"171",25397,"Bennington",NA,"Gold Coast, port unspecified","Charleston",1784,90,"Conyers, Josiah","South Carolina"
"172",25398,"Leger",NA,"Congo North","Charleston",1784,300,"Castandet, Louis","South Carolina"
"173",25402,"Nancy",NA,"Gold Coast, port unspecified","Charleston",1786,80,"Johnson","South Carolina"
"174",25404,"Charleston","Charleston","Rio Nunez","Savannah",1795,500,"Connelly, John","Georgia"
"175",25410,"Martha Crowley",NA,"Congo River","Charleston",1804,100,"Tate, James","South Carolina"
"176",25411,"Nymph",NA,"Congo North","Charleston",1804,215,"Ross, John","South Carolina"
"177",25412,"Sukey and Polly",NA,"Congo North","Charleston",1804,200,"James","South Carolina"
"178",25413,"Brilliant",NA,"Windward Coast, port unspecified","Charleston",1804,148,"Prebble<br/> Bixby","South Carolina"
"179",25414,"Thomas",NA,"Iles de Los","Charleston",1804,106,"Bishop","South Carolina"
"180",25415,"Horizon",NA,"Mozambique","Charleston",1804,243,"McClure, Alexander","South Carolina"
"181",25416,"Harriet","Charleston","Gambia","Charleston",1804,61,"Welsh (a) Welch","South Carolina"
"182",25417,"Susan (a) Susannah","Charleston","Goree","Charleston",1804,138,"Mackie (a) Mackay","South Carolina"
"183",25419,"Mary","Charleston","Gold Coast, port unspecified","Charleston",1804,87,"Watson","South Carolina"
"184",25420,NA,NA,"Gambia","Charleston",1804,100,NA,"South Carolina"
"185",25421,NA,NA,"Gold Coast, port unspecified","Charleston",1804,100,NA,"South Carolina"
"186",25422,"Armed Neutrality",NA,"Gambia","Charleston",1804,125,"Mason","South Carolina"
"187",25423,NA,NA,"Windward Coast, port unspecified","Charleston",1805,45,NA,"South Carolina"
"188",25424,NA,NA,"Africa., port unspecified","Charleston",1805,50,NA,"South Carolina"
"189",25425,"Republican","Charleston","Goree","Charleston",1805,99,"Welsh","South Carolina"
"190",25429,"Thomas","Charleston","Iles de Los","Charleston",1805,133,"Bishop","South Carolina"
"191",25430,NA,NA,"Africa., port unspecified","Charleston",1805,50,NA,"South Carolina"
"192",25431,"Eliza",NA,"Windward Coast, port unspecified","Charleston",1805,180,NA,"South Carolina"
"193",25432,"Armed Neutrality","Charleston","Gambia","Charleston",1805,131,"Mason","South Carolina"
"194",25433,NA,NA,"Africa., port unspecified","Charleston",1805,10,NA,"South Carolina"
"195",25434,NA,NA,"Africa., port unspecified","Charleston",1805,34,NA,"South Carolina"
"196",25435,NA,NA,"Rio Pongo","Charleston",1805,92,NA,"South Carolina"
"197",25436,"Love and Unity",NA,"Windward Coast, port unspecified","Charleston",1805,59,"Prebble","South Carolina"
"198",25437,"Fox","Charleston","Rio Pongo","Charleston",1805,40,"Vincent","South Carolina"
"199",25438,"Louisiana",NA,"Goree","Charleston",1805,116,"Edes","South Carolina"
"200",25439,"Hamilton","Charleston","Windward Coast, port unspecified","Charleston",1805,171,"Scott","South Carolina"
"201",25448,"Maria","Charleston","Rio Pongo","Charleston",1805,224,"Cooper","South Carolina"
"202",25449,"Young Edward",NA,"Goree","Charleston",1805,48,"Sabb","South Carolina"
"203",25450,"Doris","Charleston","Iles de Los","Charleston",1806,96,"Billings<br/> Davenport","South Carolina"
"204",25451,"Doris","Charleston","Rio Pongo","Charleston",1806,90,"Davenport","South Carolina"
"205",25453,"Amazon",NA,"Cape Mount (Cape Grand Mount)","Charleston",1806,222,"Bennet","South Carolina"
"206",25455,"Reliance","Charleston","Rio Pongo","Charleston",1806,67,"Miller","South Carolina"
"207",25456,"Edward and Edmund","Charleston","Rio Pongo","Charleston",1806,109,"Shearman","South Carolina"
"208",25457,"Gustavia",NA,"Momboza or Zanzibar","Charleston",1806,250,"Hill, M","South Carolina"
"209",25458,"Love and Unity","Charleston","Rio Pongo","Charleston",1806,84,"Preble","South Carolina"
"210",25459,"Three Friends","Charleston","Rio Pongo","Charleston",1806,120,"Johnson<br/> Burr","South Carolina"
"211",25460,"Edward and Edmund","Charleston","Rio Pongo","Charleston",1806,108,"Shearman<br/> Miller","South Carolina"
"212",25461,"Fox","Charleston","Rio Pongo","Charleston",1806,67,"Smith, Edward<br/> Vincent","South Carolina"
"213",25462,"Kitty","Charleston","Sierra Leone estuary","Charleston",1806,58,"Haithwaite","South Carolina"
"214",25463,"Nantasket","Charleston","Gambia","Charleston",1806,43,"Boothroyd","South Carolina"
"215",25464,"John",NA,"Gold Coast, port unspecified","Charleston",1806,74,"Watson","South Carolina"
"216",25465,"Mercury","Charleston","Congo North","Charleston",1806,120,"Brooks","South Carolina"
"217",25467,"Independence","Charleston","Cabinda","Charleston",1806,200,"Williams, William<br/> Churchill","South Carolina"
"218",25470,"Samuel",NA,"Rio Pongo","Charleston",1806,198,"Ward<br/> Griffiths","South Carolina"
"219",25473,"Diana","Charleston","Goree","Charleston",1806,205,"Grant","South Carolina"
"220",25474,"James","Charleston","Rio Pongo","Charleston",1807,80,"Prebble","South Carolina"
"221",25477,"Venus","Charleston","Iles de Los","Charleston",1807,128,"Prebble, George","South Carolina"
"222",25478,"Fourth of July","Charleston","Rio Pongo","Charleston",1807,44,"Blanck","South Carolina"
"223",25479,"Eliza","Charleston","Iles de Los","Charleston",1807,68,"Brown<br/> Miller","South Carolina"
"224",25481,"Phillis","Boston","Windward Coast, port unspecified","Boston",1761,75,"Gwinn, Peter (a) Gwyn","Massachusetts"
"225",25482,"Miriam","Charleston","Congo River","New Orleans",1807,100,"Muir","Unknown"
"226",25483,"Governor Claiborne","Charleston","Congo River","Charleston",1807,383,"Sherwood","South Carolina"
"227",25485,"Minerva","Charleston","Congo River","Charleston",1807,125,"Gernon","South Carolina"
"228",25487,"Daphne","Charleston","Congo River","Charleston",1807,460,"Belcher","South Carolina"
"229",25488,"Africa","Charleston","Congo River","Charleston",1807,284,"Caruth","South Carolina"
"230",25489,"Ann (a) Anna","Charleston","Congo River","Charleston",1807,350,"Hill","South Carolina"
"231",25490,"Armed Neutrality","Charleston","Congo River","New Orleans",1807,200,"Berry, William<br/> Muir","Unknown"
"232",25491,"James","Charleston","Gambia","Charleston",1807,100,"White","South Carolina"
"233",25492,"John","Charleston","Congo River","Charleston",1807,258,"Quay<br/> Lesesne","South Carolina"
"234",25493,"Nantasket","Charleston","Gambia","Charleston",1807,75,"Boothroyd","South Carolina"
"235",25494,"Hindustan","Charleston","Congo River","Charleston",1807,475,"Corlett, William","South Carolina"
"236",25495,"Edward and Edmund","Charleston","Rio Pongo","Charleston",1807,95,"Hilton","South Carolina"
"237",25496,"Experiment",NA,"Iles de Los","Charleston",1807,89,"Fisher","South Carolina"
"238",25497,"Mercury","Charleston","Loango","Charleston",1807,133,"Kerrison","South Carolina"
"239",25498,"John",NA,"Windward Coast (Nunez - Assini)","Charleston",1807,80,NA,"South Carolina"
"240",25500,"Actor",NA,"Rio Pongo","Charleston",1807,125,"Welsh","South Carolina"
"241",25501,"Albert","Charleston","Congo River","Charleston",1807,156,"Brow","South Carolina"
"242",25502,"Commerce","Boston","Cape Coast Castle","Charleston",1785,117,"Saltonstall, Dudley","South Carolina"
"243",25506,"Governor Claiborne","Charleston","Congo River","Charleston",1807,247,"Shearman","South Carolina"
"244",25507,"Susan","Charleston","Cabinda","Charleston",1807,162,"Blanck","South Carolina"
"245",25508,"Resolution","Charleston","Loango","Charleston",1807,250,"Sebastian1, Maximilien","South Carolina"
"246",25509,"William and Mary","Charleston","Congo River","Charleston",1807,250,"Lawson","South Carolina"
"247",25511,"Cleopatra","Charleston","Congo River","Charleston",1807,218,"Phillips<br/> Simons<br/> Whedbee","South Carolina"
"248",25516,"Maria","Charleston","Rio Pongo","Charleston",1807,277,"Pike","South Carolina"
"249",25521,"Eliza","Charleston","Gambia","Charleston",1807,100,"Long","South Carolina"
"250",25523,"James","Charleston","Goree","Charleston",1807,93,"Cotton","South Carolina"
"251",25524,"Habit (a) Haabert",NA,"Goree","Charleston",1807,62,"Olever","South Carolina"
"252",25526,"Three Friends","Charleston","Rio Pongo","Charleston",1807,97,"Woodward<br/> Brown","South Carolina"
"253",25527,"Amazon","Charleston","Sierra Leone estuary","Charleston",1807,80,"Bennet","South Carolina"
"254",25528,"Susan","Charleston","Iles de Los","Charleston",1806,140,"Long","South Carolina"
"255",25530,"Tartar","Charleston","Rio Pongo","Charleston",1806,105,"Taylor, James","South Carolina"
"256",25537,"Eliza","Charleston","Iles de Los","Charleston",1807,76,"Brown","South Carolina"
"257",25540,"Wealthy Ann","Charleston","Cabinda","Charleston",1807,202,"Watson<br/> Nevin","South Carolina"
"258",25541,"Rio",NA,"Cabinda","Charleston",1807,214,"Cox","South Carolina"
"259",25545,"Heart of Oak",NA,"Rio Pongo","Charleston",1807,330,"Whitney","South Carolina"
"260",25546,"Jupiter","Charleston","Rio Pongo","Charleston",1807,140,"Beaton","South Carolina"
"261",25547,"Polly",NA,"Iles de Los","Charleston",1807,136,"Hubbell","South Carolina"
"262",25548,"Mary Ann","Charleston","Sierra Leone estuary","Charleston",1807,49,"Miller","South Carolina"
"263",25551,"Yeopum",NA,"Senegambia and offshore Atlantic, port unspecified","Charleston",1805,57,"Bixby","South Carolina"
"264",25552,"Horizon",NA,"Africa., port unspecified","Charleston",1807,175,"Squires","South Carolina"
"265",25559,"Eagle",NA,"Iles de Los","Savannah",1796,236,"Holland, John","Georgia"
"266",25564,"Norfolk","Charleston","Gambia","Charleston",1807,130,"Marsden","South Carolina"
"267",25567,"Mary Ann","Charleston","Gambia","Charleston",1807,98,"Dallas (a) Dolles","South Carolina"
